	is_monodominant	signature_name
R113.24m	False	
R113.6m	True	S5
R114.10m	False	
R114.15m	False	
R114.18m	False	
R114.24m	False	
R114.2m	True	S5
R114.6m	False	
R115.10m	False	
R115.15m	False	
R115.18m	False	
R115.24m	False	
R115.2m	True	S5
R115.6m	False	
R117.10m	False	
R117.15m	False	
R117.18m	False	
R117.24m	False	
R117.2m	True	S5
R117.6m	False	
R119.10m	False	
R119.15m	False	
R119.18m	True	S3
R119.24m	True	S3
R119.6m	False	
R12.10m	False	
R12.15m	False	
R12.18m	True	S3
R12.24m	False	
R12.2m	True	S5
R12.6m	False	
R12.birth	True	S5
R120.10m	False	
R120.15m	False	
R120.18m	False	
R120.24m	False	
R120.2m	False	
R120.6m	True	S5
R121.10m	False	
R121.15m	False	
R121.18m	False	
R121.24m	False	
R121.2m	True	S5
R121.6m	False	
R122.10m	False	
R122.15m	False	
R122.18m	True	S3
R122.24m	False	
R122.2m	True	S5
R122.6m	False	
R124.10m	False	
R124.15m	False	
R124.18m	True	S3
R124.24m	False	
R124.2m	True	S5
R125.10m	False	
R125.15m	False	
R125.18m	True	S3
R125.2m	True	S5
R125.6m	False	
R126.10m	False	
R126.15m	False	
R126.18m	True	S3
R126.24m	False	
R126.2m	False	
R126.6m	False	
R127.10m	False	
R127.15m	True	S3
R127.18m	False	
R127.24m	False	
R127.2m	True	S5
R127.6m	True	S5
R129.10m	False	
R129.15m	False	
R129.18m	False	
R129.24m	False	
R129.2m	True	S5
R129.6m	False	
R13.10m	False	
R13.15m	True	S3
R13.18m	True	S3
R13.24m	False	
R13.2m	True	S5
R13.6m	False	
R132.10m	False	
R132.15m	False	
R132.18m	True	S3
R132.2m	False	
R132.6m	False	
R133.10m	False	
R133.15m	True	S3
R133.18m	False	
R133.24m	False	
R133.2m	True	S5
R133.6m	True	S5
R133.birth	True	S1
R134.10m	False	
R134.15m	True	S3
R134.18m	False	
R134.24m	False	
R134.2m	True	S5
R134.6m	False	
R136.10m	False	
R136.15m	False	
R136.18m	False	
R136.24m	False	
R136.2m	True	S5
R136.6m	False	
R136.DS1	True	S5
R137.10m	False	
R137.15m	False	
R137.18m	False	
R137.24m	False	
R137.2m	False	
R137.6m	False	
R137.birth	False	
R138.10m	True	S3
R138.15m	False	
R138.18m	False	
R138.24m	False	
R138.2m	True	S5
R138.6m	False	
R139.10m	False	
R139.15m	False	
R139.18m	False	
R139.24m	True	S3
R139.2m	False	
R139.6m	True	S5
R14.10m	False	
R14.15m	False	
R14.18m	True	S5
R14.24m	False	
R14.2m	True	S5
R14.6m	False	
R140.10m	False	
R140.15m	False	
R140.18m	True	S3
R140.24m	False	
R140.2m	True	S5
R140.6m	True	S5
R143.10m	True	S3
R143.15m	False	
R143.18m	False	
R143.24m	False	
R143.2m	True	S5
R143.6m	False	
R145.10m	False	
R145.15m	True	S5
R145.18m	False	
R145.24m	False	
R145.2m	False	
R145.6m	False	
R146.10m	False	
R146.15m	False	
R146.18m	False	
R146.24m	False	
R146.2m	False	
R146.6m	False	
R149.10m	False	
R149.15m	False	
R149.18m	False	
R149.24m	False	
R149.2m	False	
R149.6m	False	
R149.birth	True	S3
R15.10m	False	
R15.15m	True	S3
R15.18m	False	
R15.24m	False	
R15.2m	True	S5
R15.6m	False	
R150.10m	False	
R150.15m	False	
R150.18m	False	
R150.24m	False	
R150.6m	True	S5
R151.10m	False	
R151.15m	False	
R151.18m	False	
R151.24m	False	
R151.2m	True	S5
R151.6m	True	S5
R153.10m	False	
R153.15m	True	S3
R153.18m	False	
R153.24m	False	
R153.2m	False	
R153.6m	True	S5
R153.birth	True	S5
R154.10m	False	
R154.15m	False	
R154.18m	True	S3
R154.24m	False	
R154.2m	True	S5
R154.6m	False	
R154.birth	True	S5
R155.10m	False	
R155.15m	False	
R155.18m	False	
R155.24m	False	
R155.2m	True	S5
R155.6m	True	S5
R157.10m	False	
R157.15m	False	
R157.18m	False	
R157.24m	False	
R157.2m	True	S5
R157.6m	False	
R158.10m	False	
R158.15m	False	
R158.18m	False	
R158.24m	False	
R158.2m	False	
R158.6m	False	
R16.10m	False	
R16.15m	False	
R16.18m	False	
R16.24m	False	
R16.2m	True	S5
R16.6m	False	
R161.10m	False	
R161.18m	False	
R161.24m	True	S3
R161.2m	True	S5
R161.6m	True	S5
R164.10m	False	
R164.15m	True	S5
R164.18m	True	S3
R164.24m	True	S3
R164.2m	True	S5
R164.6m	False	
R165.10m	False	
R165.15m	False	
R165.18m	True	S3
R165.24m	False	
R165.2m	True	S5
R165.6m	True	S5
R166.10m	False	
R166.15m	False	
R166.18m	False	
R166.24m	False	
R166.2m	True	S5
R166.6m	False	
R167.10m	False	
R167.15m	False	
R167.18m	False	
R167.24m	False	
R167.2m	True	S5
R167.6m	False	
R168.10m	False	
R168.15m	False	
R168.18m	False	
R168.24m	False	
R168.6m	False	
R168.birth	True	S5
R169.10m	True	S3
R169.15m	False	
R169.18m	False	
R169.24m	False	
R169.2m	True	S5
R169.6m	False	
R17.10m	False	
R17.15m	True	S3
R17.18m	False	
R17.24m	False	
R17.2m	True	S5
R17.6m	False	
R171.10m	False	
R171.15m	False	
R171.18m	False	
R171.24m	False	
R171.2m	True	S5
R171.6m	True	S5
R173.10m	False	
R173.15m	False	
R173.18m	False	
R173.24m	False	
R173.2m	False	
R173.6m	False	
R173.birth	False	
R174.10m	False	
R174.15m	False	
R174.18m	False	
R174.24m	False	
R174.6m	True	S5
R177.10m	False	
R177.15m	False	
R177.24m	False	
R177.2m	False	
R177.6m	False	
R178.10m	False	
R178.15m	False	
R178.18m	False	
R178.24m	False	
R178.2m	True	S5
R178.6m	False	
R179.10m	False	
R179.15m	False	
R179.18m	False	
R179.24m	False	
R179.2m	True	S5
R179.6m	False	
R179.birth	True	S5
R18.10m	False	
R18.15m	True	S3
R18.18m	True	S3
R18.24m	False	
R18.2m	True	S5
R18.6m	False	
R180.10m	False	
R180.18m	False	
R180.24m	False	
R180.2m	True	S5
R181.10m	False	
R181.15m	False	
R181.18m	False	
R181.24m	False	
R181.2m	False	
R181.6m	True	S5
R181.birth	False	
R182.10m	True	S5
R182.15m	False	
R182.18m	False	
R182.2m	True	S5
R182.6m	False	
R182.birth	True	S6
R183.10m	False	
R183.15m	False	
R183.18m	False	
R183.24m	False	
R183.2m	False	
R183.6m	True	S5
R184.10m	False	
R184.15m	False	
R184.18m	False	
R184.24m	False	
R184.2m	True	S5
R184.6m	True	S5
R185.10m	False	
R185.15m	False	
R185.18m	False	
R185.24m	False	
R185.2m	False	
R185.6m	True	S5
R186.10m	True	S5
R186.15m	True	S5
R186.18m	True	S5
R186.24m	True	S5
R186.6m	True	S5
R187.10m	False	
R187.15m	False	
R187.18m	True	S3
R187.24m	False	
R187.2m	True	S5
R187.6m	False	
R187.DS1	False	
R187.DS3	False	
R187.DS4	False	
R19.10m	False	
R19.15m	True	S3
R19.18m	False	
R19.24m	False	
R19.2m	True	S5
R19.6m	True	S5
R190.10m	False	
R190.15m	False	
R190.18m	False	
R190.24m	False	
R190.2m	True	S5
R190.6m	True	S5
R191.10m	False	
R191.15m	False	
R191.18m	False	
R191.24m	False	
R191.2m	False	
R192.10m	True	S5
R192.15m	False	
R192.18m	False	
R192.24m	False	
R192.2m	False	
R192.6m	True	S5
R193.10m	False	
R193.18m	False	
R193.24m	False	
R193.6m	False	
R196.10m	True	S5
R196.15m	True	S5
R196.18m	False	
R196.24m	False	
R196.2m	False	
R196.6m	False	
R197.10m	False	
R197.15m	False	
R197.18m	True	S3
R197.24m	False	
R197.2m	True	S5
R197.6m	False	
R197.DS1	True	S5
R197.DS2	False	
R197.DS3	False	
R197.DS4	False	
R197.DS5	False	
R198.10m	False	
R198.15m	False	
R198.18m	False	
R198.24m	False	
R198.2m	True	S5
R198.6m	False	
R198.birth	True	S5
R198.DS1	False	
R199.10m	False	
R199.15m	False	
R199.18m	True	S3
R199.24m	False	
R199.6m	True	S5
R2.10m	False	
R2.15m	False	
R2.18m	False	
R2.24m	False	
R2.2m	True	S5
R2.6m	True	S5
R20.10m	False	
R20.15m	False	
R20.18m	False	
R20.24m	False	
R20.2m	True	S5
R20.6m	False	
R20.birth	False	
R202.10m	False	
R202.15m	False	
R202.18m	False	
R202.24m	False	
R202.2m	True	S5
R202.6m	False	
R202.birth	False	
R203.10m	False	
R203.15m	False	
R203.18m	False	
R203.24m	False	
R203.2m	False	
R203.6m	False	
R204.10m	False	
R204.15m	False	
R204.18m	False	
R204.24m	False	
R204.6m	False	
R205.10m	False	
R205.15m	True	S3
R205.18m	False	
R205.24m	False	
R205.2m	True	S5
R205.6m	False	
R206.10m	False	
R206.15m	True	S3
R206.18m	False	
R206.24m	False	
R206.2m	True	S5
R206.6m	False	
R207.10m	False	
R207.15m	False	
R207.18m	False	
R207.24m	False	
R207.2m	False	
R207.6m	False	
R207.birth	True	S5
R208.10m	False	
R208.15m	False	
R208.18m	True	S3
R208.24m	False	
R208.2m	True	S5
R208.6m	True	S5
R208.birth	True	S6
R209.10m	False	
R209.15m	False	
R209.18m	False	
R209.24m	False	
R209.6m	True	S5
R21.10m	False	
R21.15m	False	
R21.18m	False	
R21.24m	False	
R21.2m	True	S5
R21.6m	False	
R210.10m	False	
R210.15m	False	
R210.18m	False	
R210.24m	False	
R210.6m	False	
R210.DS1	False	
R210.DS2	False	
R210.DS3	True	S5
R210.DS4	False	
R210.DS5	False	
R211.10m	False	
R211.15m	False	
R211.18m	False	
R211.24m	False	
R211.2m	True	S5
R211.6m	False	
R213.10m	False	
R213.15m	False	
R213.18m	False	
R213.24m	False	
R213.2m	False	
R213.6m	False	
R214.15m	False	
R214.18m	False	
R214.24m	False	
R214.2m	True	S5
R214.6m	False	
R215.10m	False	
R215.15m	False	
R215.18m	False	
R215.24m	False	
R215.2m	True	S5
R215.6m	True	S3
R215.birth	True	S5
R216.10m	False	
R216.15m	False	
R216.18m	False	
R216.24m	False	
R216.2m	True	S5
R216.6m	False	
R217.10m	False	
R217.15m	False	
R217.18m	False	
R217.24m	False	
R217.2m	True	S5
R217.6m	False	
R217.birth	False	
R218.10m	False	
R218.15m	False	
R218.18m	False	
R218.24m	False	
R218.2m	False	
R218.6m	True	S5
R218.birth	True	S1
R219.10m	False	
R219.15m	False	
R219.18m	False	
R219.24m	False	
R219.2m	False	
R219.6m	False	
R22.15m	False	
R22.18m	False	
R22.24m	True	S3
R22.2m	True	S5
R22.6m	True	S5
R220.10m	False	
R220.15m	False	
R220.18m	False	
R220.24m	False	
R220.2m	True	S5
R220.6m	True	S5
R221.10m	False	
R221.15m	False	
R221.18m	False	
R221.24m	False	
R221.2m	True	S5
R221.6m	True	S5
R222.10m	False	
R222.15m	False	
R222.18m	False	
R222.24m	False	
R222.2m	True	S5
R222.6m	True	S5
R222.birth	True	S5
R223.10m	False	
R223.15m	False	
R223.18m	False	
R223.24m	False	
R223.6m	True	S5
R223.birth	True	S5
R226.10m	True	S5
R226.15m	False	
R226.18m	False	
R226.24m	True	S3
R226.2m	False	
R226.6m	False	
R227.10m	False	
R227.15m	False	
R227.18m	False	
R227.24m	False	
R227.2m	True	S5
R227.6m	False	
R228.10m	False	
R228.15m	False	
R228.18m	False	
R228.24m	False	
R228.2m	False	
R228.6m	True	S5
R23.10m	False	
R23.15m	False	
R23.18m	False	
R23.24m	False	
R23.2m	True	S5
R23.6m	False	
R230.10m	False	
R230.15m	False	
R230.18m	True	S5
R230.24m	False	
R230.2m	True	S5
R230.6m	False	
R232.10m	False	
R232.18m	False	
R232.24m	False	
R232.6m	False	
R233.10m	False	
R233.15m	False	
R233.18m	False	
R233.24m	False	
R233.2m	False	
R233.6m	True	S5
R234.10m	False	
R234.15m	True	S3
R234.18m	False	
R234.24m	False	
R234.6m	False	
R236.10m	False	
R236.15m	False	
R236.18m	False	
R236.24m	False	
R236.2m	False	
R236.6m	True	S5
R237.10m	False	
R237.15m	False	
R237.18m	False	
R237.24m	False	
R237.2m	False	
R237.6m	False	
R239.10m	False	
R239.15m	False	
R239.18m	False	
R239.24m	True	S3
R239.2m	True	S5
R239.6m	False	
R24.10m	False	
R24.15m	False	
R24.18m	False	
R24.24m	False	
R24.2m	False	
R24.6m	False	
R240.10m	True	S5
R240.15m	False	
R240.18m	False	
R240.24m	False	
R240.2m	False	
R240.6m	True	S5
R242.10m	False	
R242.15m	False	
R242.18m	False	
R242.24m	False	
R242.6m	False	
R244.10m	False	
R244.15m	False	
R244.18m	False	
R244.24m	False	
R244.2m	True	S5
R244.6m	True	S5
R244.DS1	True	S5
R246.10m	True	S5
R246.15m	False	
R246.18m	False	
R246.24m	False	
R246.2m	True	S5
R246.6m	True	S5
R247.10m	False	
R247.15m	False	
R247.18m	False	
R247.24m	False	
R247.2m	True	S5
R247.6m	False	
R248.10m	False	
R248.15m	False	
R248.18m	False	
R248.24m	False	
R248.6m	False	
R249.15m	False	
R249.18m	False	
R249.24m	False	
R249.6m	False	
R25.10m	False	
R25.15m	False	
R25.18m	False	
R25.24m	False	
R25.2m	True	S5
R25.6m	True	S5
R25.birth	True	S5
R251.10m	False	
R251.15m	False	
R251.18m	False	
R251.24m	False	
R251.2m	True	S5
R251.6m	True	S5
R252.10m	False	
R252.15m	False	
R252.18m	True	S3
R252.24m	False	
R252.2m	True	S5
R252.6m	True	S5
R253.10m	False	
R253.15m	False	
R253.18m	False	
R253.24m	False	
R253.2m	True	S5
R253.6m	False	
R255.10m	False	
R255.15m	True	S3
R255.18m	True	S3
R255.24m	False	
R255.2m	False	
R255.6m	False	
R255.birth	True	S5
R256.10m	True	S5
R256.15m	False	
R256.18m	False	
R256.24m	False	
R256.2m	True	S5
R256.6m	False	
R256.birth	True	S6
R257.10m	False	
R257.15m	False	
R257.18m	False	
R257.24m	False	
R257.2m	True	S5
R257.6m	False	
R257.birth	False	
R258.10m	False	
R258.15m	False	
R258.18m	False	
R258.24m	False	
R258.2m	True	S5
R258.6m	False	
R26.10m	False	
R26.15m	False	
R26.18m	False	
R26.24m	False	
R26.2m	False	
R26.6m	False	
R26.DS1	False	
R260.10m	False	
R260.15m	False	
R260.18m	False	
R260.24m	False	
R260.2m	True	S5
R260.6m	False	
R261.10m	False	
R261.15m	True	S3
R261.18m	False	
R261.24m	False	
R261.2m	False	
R261.6m	True	S5
R262.10m	False	
R262.15m	False	
R262.18m	False	
R262.24m	False	
R262.2m	True	S5
R262.6m	False	
R262.birth	False	
R263.10m	False	
R263.15m	False	
R263.18m	False	
R263.2m	True	S5
R263.6m	False	
R265.10m	True	S5
R265.15m	False	
R265.18m	False	
R265.2m	True	S5
R265.birth	True	S5
R267.10m	False	
R267.15m	False	
R267.18m	False	
R267.24m	False	
R267.2m	False	
R268.10m	False	
R268.15m	False	
R268.18m	False	
R268.24m	False	
R268.2m	False	
R269.10m	False	
R269.15m	False	
R269.18m	False	
R269.24m	False	
R269.2m	True	S5
R269.6m	False	
R27.10m	False	
R27.15m	False	
R27.18m	False	
R27.24m	False	
R27.2m	True	S5
R27.6m	False	
R270.10m	True	S5
R270.15m	False	
R270.18m	False	
R270.24m	False	
R270.6m	True	S5
R270.birth	True	S6
R271.10m	False	
R271.15m	False	
R271.18m	False	
R271.24m	False	
R271.2m	True	S5
R271.6m	False	
R271.DS1	False	
R271.DS2	True	S5
R271.DS3	True	S5
R271.DS4	False	
R271.DS5	True	S5
R272.10m	False	
R272.15m	False	
R272.18m	False	
R272.24m	False	
R272.2m	False	
R272.6m	False	
R275.18m	False	
R275.24m	False	
R275.2m	False	
R275.6m	True	S5
R276.10m	False	
R276.15m	False	
R276.18m	False	
R276.24m	False	
R276.6m	True	S5
R277.10m	False	
R277.15m	False	
R277.18m	False	
R277.24m	True	S3
R277.6m	False	
R278.10m	False	
R278.15m	False	
R278.18m	True	S3
R278.24m	False	
R278.2m	False	
R278.6m	True	S5
R279.10m	False	
R279.15m	False	
R279.18m	False	
R279.24m	False	
R279.2m	True	S5
R279.6m	True	S5
R28.10m	False	
R28.15m	False	
R28.2m	True	S5
R28.6m	True	S5
R280.6m	True	S5
R281.15m	False	
R281.18m	False	
R281.2m	True	S5
R283.10m	False	
R283.15m	False	
R283.18m	False	
R283.24m	False	
R283.2m	True	S5
R283.6m	False	
R284.10m	False	
R284.15m	False	
R284.18m	False	
R284.24m	False	
R284.2m	True	S5
R284.6m	True	S5
R285.10m	False	
R285.15m	False	
R285.18m	False	
R285.24m	False	
R285.2m	False	
R285.6m	True	S5
R286.10m	False	
R286.15m	False	
R286.18m	False	
R286.24m	True	S3
R286.2m	False	
R286.6m	False	
R286.birth	False	
R287.10m	False	
R287.15m	False	
R287.18m	False	
R287.24m	False	
R287.2m	False	
R287.6m	False	
R289.10m	False	
R289.15m	False	
R289.18m	True	S3
R289.24m	False	
R289.6m	False	
R29.10m	False	
R29.15m	False	
R29.18m	True	S3
R29.24m	False	
R292.10m	False	
R292.15m	False	
R292.18m	False	
R292.24m	False	
R292.2m	True	S5
R292.6m	True	S5
R292.birth	True	S5
R293.10m	True	S3
R293.15m	True	S3
R293.18m	False	
R293.24m	False	
R293.2m	True	S5
R293.6m	False	
R294.10m	False	
R294.18m	False	
R294.24m	True	S3
R294.2m	False	
R294.6m	False	
R296.10m	True	S3
R296.15m	True	S3
R296.18m	False	
R296.24m	False	
R296.2m	True	S5
R296.6m	False	
R297.10m	False	
R297.15m	True	S5
R297.18m	False	
R297.2m	False	
R297.6m	False	
R299.10m	False	
R299.15m	False	
R299.18m	False	
R299.24m	False	
R299.2m	False	
R299.6m	False	
R3.10m	True	S5
R3.15m	False	
R3.18m	True	S5
R3.24m	False	
R3.2m	True	S5
R3.6m	True	S5
R30.10m	False	
R30.15m	False	
R30.18m	False	
R30.24m	False	
R30.2m	False	
R30.6m	False	
R30.birth	True	S5
R300.10m	False	
R300.15m	False	
R300.18m	False	
R300.24m	True	S3
R300.2m	True	S5
R300.6m	False	
R32.10m	False	
R32.15m	False	
R32.18m	False	
R32.24m	False	
R32.2m	False	
R32.6m	False	
R33.10m	False	
R33.15m	True	S5
R33.18m	False	
R33.24m	False	
R33.2m	True	S5
R33.6m	True	S5
R33.birth	True	S6
R34.10m	False	
R34.15m	False	
R34.18m	False	
R34.24m	True	S3
R34.2m	True	S5
R34.6m	False	
R35.15m	False	
R35.18m	False	
R35.24m	False	
R35.2m	False	
R35.6m	False	
R36.10m	False	
R36.15m	True	S3
R36.18m	True	S3
R36.24m	True	S3
R36.2m	False	
R36.6m	False	
R36.DS1	False	
R36.DS2	False	
R36.DS3	False	
R37.10m	False	
R37.15m	False	
R37.18m	False	
R37.24m	False	
R37.2m	True	S5
R37.6m	False	
R37.DS1	False	
R38.10m	False	
R38.15m	False	
R38.18m	False	
R38.24m	False	
R38.2m	True	S5
R38.6m	True	S5
R40.10m	False	
R40.15m	False	
R40.18m	False	
R40.24m	False	
R40.2m	True	S5
R40.6m	False	
R41.10m	False	
R41.15m	False	
R41.18m	False	
R41.24m	False	
R41.2m	True	S5
R41.6m	True	S5
R41.birth	False	
R42.10m	False	
R42.15m	False	
R42.18m	False	
R42.24m	False	
R42.2m	False	
R42.6m	False	
R43.10m	False	
R43.15m	False	
R43.18m	False	
R43.24m	False	
R43.2m	False	
R43.6m	False	
R44.10m	False	
R44.15m	False	
R44.18m	False	
R44.24m	False	
R44.2m	False	
R44.6m	False	
R45.10m	False	
R45.15m	False	
R45.18m	False	
R45.24m	False	
R45.2m	True	S5
R45.6m	True	S5
R45.birth	True	S5
R46.10m	False	
R46.15m	False	
R46.18m	True	S3
R46.24m	False	
R46.2m	False	
R46.6m	False	
R46.birth	False	
R47.10m	True	S5
R47.15m	False	
R47.18m	True	S3
R47.24m	False	
R47.6m	False	
R47.birth	False	
R47.DS1	True	S5
R48.10m	False	
R48.15m	False	
R48.18m	False	
R48.24m	False	
R48.6m	True	S5
R49.10m	False	
R49.15m	True	S3
R49.18m	True	S3
R49.24m	False	
R49.2m	False	
R49.6m	False	
R5.10m	False	
R5.15m	False	
R5.18m	False	
R5.24m	False	
R5.2m	True	S5
R5.6m	True	S5
R5.birth	True	S5
R50.10m	False	
R50.15m	True	S5
R50.18m	False	
R50.24m	False	
R50.2m	True	S5
R50.6m	True	S5
R50.birth	True	S6
R51.10m	False	
R51.15m	False	
R51.18m	False	
R51.24m	False	
R51.2m	False	
R51.6m	True	S5
R53.10m	False	
R53.15m	False	
R53.18m	False	
R53.24m	False	
R53.2m	False	
R54.10m	True	S5
R54.15m	False	
R54.18m	False	
R54.24m	False	
R54.2m	True	S5
R54.6m	True	S5
R55.10m	False	
R55.15m	False	
R55.18m	False	
R55.24m	False	
R55.2m	False	
R55.6m	True	S5
R56.10m	False	
R56.15m	False	
R56.18m	False	
R56.24m	False	
R56.2m	False	
R56.6m	False	
R56.birth	False	
R56.DS1	True	S5
R56.DS2	False	
R56.DS4	False	
R56.DS6	False	
R59.10m	False	
R59.15m	True	S3
R59.18m	False	
R59.24m	False	
R59.2m	True	S5
R59.6m	True	S5
R60.10m	False	
R60.15m	False	
R60.18m	False	
R60.24m	False	
R60.2m	True	S5
R60.6m	False	
R61.10m	False	
R61.15m	False	
R61.18m	False	
R61.24m	False	
R61.2m	True	S5
R61.6m	False	
R61.birth	True	S5
R62.10m	False	
R62.15m	True	S5
R62.18m	False	
R62.24m	False	
R62.6m	False	
R63.10m	False	
R63.15m	False	
R63.18m	False	
R63.24m	False	
R63.2m	True	S5
R63.6m	True	S5
R63.DS2	False	
R63.DS3	False	
R63.DS5	False	
R64.10m	False	
R64.15m	False	
R64.18m	False	
R64.24m	False	
R64.2m	True	S5
R64.6m	False	
R65.10m	False	
R65.15m	False	
R65.18m	False	
R65.24m	False	
R65.2m	False	
R65.6m	False	
R65.birth	True	S5
R68.10m	False	
R68.15m	False	
R68.18m	False	
R68.24m	False	
R68.2m	True	S5
R69.10m	False	
R69.15m	False	
R69.18m	False	
R69.24m	False	
R69.2m	False	
R69.6m	True	S5
R70.10m	False	
R70.15m	False	
R70.18m	True	S5
R70.24m	False	
R70.2m	True	S5
R70.6m	True	S5
R73.10m	False	
R73.15m	False	
R73.18m	False	
R73.24m	False	
R73.2m	True	S5
R73.6m	False	
R74.10m	False	
R74.15m	False	
R74.18m	False	
R74.24m	False	
R74.6m	False	
R74.DS1	False	
R74.DS2	False	
R74.DS3	False	
R74.DS4	False	
R74.DS5	False	
R76.10m	False	
R76.15m	False	
R76.18m	False	
R76.24m	False	
R76.6m	True	S5
R76.birth	False	
R78.10m	False	
R78.15m	False	
R78.18m	False	
R78.24m	False	
R78.2m	True	S5
R78.6m	False	
R79.10m	False	
R79.18m	False	
R79.24m	False	
R79.2m	True	S5
R79.6m	False	
R81.10m	True	S5
R81.15m	False	
R81.18m	False	
R81.24m	False	
R81.2m	False	
R83.10m	False	
R83.15m	False	
R83.18m	False	
R83.24m	False	
R83.2m	True	S5
R83.6m	False	
R84.15m	False	
R84.18m	False	
R84.24m	False	
R84.2m	True	S5
R84.6m	True	S5
R84.DS1	True	S5
R84.DS2	True	S5
R84.DS3	False	
R84.DS5	False	
R85.10m	False	
R85.15m	False	
R85.18m	False	
R85.24m	False	
R85.2m	False	
R85.6m	True	S5
R87.10m	False	
R87.15m	False	
R87.18m	False	
R87.24m	False	
R87.2m	True	S5
R87.6m	True	S5
R88.10m	True	S5
R88.15m	False	
R88.18m	False	
R88.24m	False	
R88.6m	True	S5
R89.10m	False	
R89.15m	False	
R89.18m	True	S3
R89.2m	True	S5
R89.6m	False	
R9.10m	False	
R9.15m	False	
R9.2m	True	S5
R90.10m	False	
R90.15m	False	
R90.18m	True	S3
R90.24m	False	
R90.2m	False	
R91.10m	False	
R91.15m	False	
R91.18m	False	
R91.24m	False	
R91.2m	False	
R91.6m	True	S5
R93.10m	False	
R93.15m	False	
R93.18m	False	
R93.24m	False	
R93.2m	True	S5
R93.6m	False	
R94.10m	False	
R94.15m	False	
R94.18m	False	
R94.24m	False	
R94.2m	True	S5
R94.6m	True	S5
R96.10m	False	
R96.15m	False	
R96.18m	False	
R96.24m	False	
R96.2m	False	
R96.6m	False	
R96.birth	False	
Sardin1	False	
Sardin2	False	
Sardin3	True	S2
Sardin4	False	
Sardin5	False	
Sardin6	False	
Sardin7	False	
Sardin8	False	
Sardin9	False	
Sardin10	False	
Sardin11	False	
Sardin12	False	
Sardin13	False	
Sardin14	False	
Sardin15	False	
Sardin16	False	
Sardin17	False	
Sardin18	False	
Sardin19	False	
Sardin20	False	
Sardin21	False	
Sardin22	False	
Sardin23	False	
Sardin24	False	
Sardin25	False	
Sardin26	False	
Sardin27	False	
Sardin28	False	
Sardin29	False	
Sardin30	False	
Sardin31	False	
Sardin32	True	S1
Sardin33	False	
Sardin34	False	
Sardin35	False	
Sardin36	False	
Sardin37	False	
Sardin38	False	
Sardin39	False	
Sardin40	False	
Sardin41	False	
Sardin42	False	
Sardin43	False	
Sardin44	False	
SHAO1	False	
SHAO2	True	S5
SHAO3	True	S5
SHAO4	True	S5
SHAO5	True	S5
SHAO6	False	
SHAO7	False	
SHAO8	False	
SHAO9	False	
SHAO10	True	S6
SHAO11	True	S6
SHAO12	False	
SHAO13	False	
SHAO14	False	
SHAO15	True	S6
SHAO16	False	
SHAO17	False	
SHAO18	False	
SHAO19	False	
SHAO20	True	S5
SHAO21	False	
SHAO22	False	
SHAO23	False	
SHAO24	True	S5
SHAO25	False	
SHAO26	False	
SHAO27	False	
SHAO28	True	S5
SHAO29	True	S5
SHAO30	False	
SHAO31	True	S5
SHAO32	False	
SHAO33	False	
SHAO34	False	
SHAO35	True	S5
SHAO36	False	
SHAO37	False	
SHAO38	False	
SHAO39	False	
SHAO40	False	
SHAO41	False	
SHAO42	False	
SHAO43	False	
SHAO44	False	
SHAO45	False	
SHAO46	False	
SHAO47	False	
SHAO48	False	
SHAO49	False	
SHAO50	False	
SHAO51	False	
SHAO52	False	
SHAO53	False	
SHAO54	False	
SHAO55	True	S5
SHAO56	True	S5
SHAO57	True	S6
SHAO58	False	
SHAO59	False	
SHAO60	False	
SHAO61	False	
SHAO62	False	
SHAO63	False	
SHAO64	True	S6
SHAO65	False	
SHAO66	False	
SHAO67	False	
SHAO68	False	
SHAO69	False	
SHAO70	True	S6
SHAO71	True	S6
